year,yyyymmd,decy,time,latN,lonW,Depth,Chl
1988,19881021,1988.8033,455,31.833,64.167,1,0.048
1988,19881021,1988.8033,455,31.833,64.167,10,0.048
1988,19881021,1988.8033,455,31.833,64.167,25,0.059
1988,19881021,1988.8033,455,31.833,64.167,50,0.062
1988,19881021,1988.8033,455,31.833,64.167,100,0.134
1988,19881021,1988.8033,455,31.833,64.167,150,0.047
1988,19881021,1988.8033,455,31.833,64.167,200,0.012
1988,19881021,1988.8033,455,31.833,64.167,225,0.008
1988,19881021,1988.8033,455,31.833,64.167,250,0.007
1988,19881021,1988.8033,455,31.833,64.167,300,0.007
1988,19881021,1988.8033,455,31.833,64.167,400,0.007
1988,19881123,1988.89475,1400,31.817,64.183,3.9,0.084
1988,19881123,1988.89475,1400,31.817,64.183,10.9,0.043
1988,19881123,1988.89475,1400,31.817,64.183,25.8,0.047
1988,19881123,1988.89475,1400,31.817,64.183,51.8,0.049
1988,19881123,1988.89475,1400,31.817,64.183,99.7,0.17
1988,19881123,1988.89475,1400,31.817,64.183,153.4,0.039
1988,19881123,1988.89475,1400,31.817,64.183,200.1,0.008
1988,19881123,1988.89475,1400,31.817,64.183,250.1,0.008
1988,19881219,1988.96638,1730,31.675,63.972,2.1,0.095
1988,19881219,1988.96638,1730,31.675,63.972,17.1,0.114
1988,19881219,1988.96638,1730,31.675,63.972,32.1,0.089
1988,19881219,1988.96638,1730,31.675,63.972,57.3,0.093
1988,19881219,1988.96638,1730,31.675,63.972,81.8,0.122
1988,19881219,1988.96638,1730,31.675,63.972,107,0.11
1988,19881219,1988.96638,1730,31.675,63.972,131.9,0.045
1988,19881219,1988.96638,1730,31.675,63.972,157.2,0.037
1988,19881219,1988.96638,1730,31.675,63.972,181.1,0.015
1988,19881219,1988.96638,1730,31.675,63.972,207,0.009
1988,19881219,1988.96638,1730,31.675,63.972,230.8,0.007
1988,19881219,1988.96638,1730,31.675,63.972,261,0.007
1989,19890128,1989.07557,1400,31.655,64.253,2.4,0.094
1989,19890128,1989.07557,1400,31.655,64.253,5.5,0.094
1989,19890128,1989.07557,1400,31.655,64.253,19.7,0.097
1989,19890128,1989.07557,1400,31.655,64.253,42.9,0.091
1989,19890128,1989.07557,1400,31.655,64.253,63.6,0.095
1989,19890128,1989.07557,1400,31.655,64.253,83.1,0.088
1989,19890220,1989.13841,1230,31.703,64.835,4.3,0.203
1989,19890220,1989.13841,1230,31.703,64.835,16.6,0.231
1989,19890220,1989.13841,1230,31.703,64.835,27.6,0.324
1989,19890220,1989.13841,1230,31.703,64.835,32.2,0.437
1989,19890220,1989.13841,1230,31.703,64.835,37.2,0.502
1989,19890220,1989.13841,1230,31.703,64.835,53.1,0.592
1989,19890220,1989.13841,1230,31.703,64.835,93,0.171
1989,19890220,1989.13841,1230,31.703,64.835,105.4,0.138
1989,19890220,1989.13841,1230,31.703,64.835,156.2,0.044
1989,19890220,1989.13841,1230,31.703,64.835,179.8,0.026
1989,19890220,1989.13841,1230,31.703,64.835,206.8,0.02
1989,19890220,1989.13841,1230,31.703,64.835,308.3,0.011
1989,19890325,1989.22879,1210,31.417,63.917,4.5,0.051
1989,19890325,1989.22879,1210,31.417,63.917,16,0.057
1989,19890325,1989.22879,1210,31.417,63.917,26.5,0.057
1989,19890325,1989.22879,1210,31.417,63.917,33,0.058
1989,19890325,1989.22879,1210,31.417,63.917,54.5,0.095
1989,19890325,1989.22879,1210,31.417,63.917,71.6,0.183
1989,19890325,1989.22879,1210,31.417,63.917,81.2,0.437
1989,19890325,1989.22879,1210,31.417,63.917,91.3,0.496
1989,19890325,1989.22879,1210,31.417,63.917,102.6,0.477
1989,19890325,1989.22879,1210,31.417,63.917,150.4,0.048
1989,19890325,1989.22879,1210,31.417,63.917,201.2,0.02
1989,19890325,1989.22879,1210,31.417,63.917,254.3,0.012
1989,19890418,1989.29424,930,31.509,64.254,6.3,0.065
1989,19890418,1989.29424,930,31.509,64.254,18.9,0.066
1989,19890418,1989.29424,930,31.509,64.254,33.3,0.075
1989,19890418,1989.29424,930,31.509,64.254,49.9,0.109
1989,19890418,1989.29424,930,31.509,64.254,70.3,0.199
1989,19890418,1989.29424,930,31.509,64.254,80.7,0.436
1989,19890418,1989.29424,930,31.509,64.254,88.3,0.56
1989,19890418,1989.29424,930,31.509,64.254,105.8,0.356
1989,19890418,1989.29424,930,31.509,64.254,115,0.217
1989,19890418,1989.29424,930,31.509,64.254,149.8,0.038
1989,19890418,1989.29424,930,31.509,64.254,199.8,0.011
1989,19890418,1989.29424,930,31.509,64.254,249.7,0.008
1989,19890517,1989.37496,2040,32.079,63.668,1.6,0.038
1989,19890517,1989.37496,2040,32.079,63.668,12.2,0.039
1989,19890517,1989.37496,2040,32.079,63.668,21.5,0.045
1989,19890517,1989.37496,2040,32.079,63.668,39.4,0.061
1989,19890517,1989.37496,2040,32.079,63.668,66.9,0.16
1989,19890517,1989.37496,2040,32.079,63.668,85.1,0.468
1989,19890517,1989.37496,2040,32.079,63.668,97.7,0.18
1989,19890517,1989.37496,2040,32.079,63.668,107.7,0.098
1989,19890517,1989.37496,2040,32.079,63.668,141.1,0.021
1989,19890517,1989.37496,2040,32.079,63.668,174.9,0.009
1989,19890517,1989.37496,2040,32.079,63.668,222.9,0.008
1989,19890517,1989.37496,2040,32.079,63.668,248.5,0.008
1989,19890622,1989.47338,1849,31.803,64.058,4.2,0.029
1989,19890622,1989.47338,1849,31.803,64.058,16.3,0.031
1989,19890622,1989.47338,1849,31.803,64.058,25.2,0.032
1989,19890622,1989.47338,1849,31.803,64.058,38.4,0.05
1989,19890622,1989.47338,1849,31.803,64.058,53.8,0.069
1989,19890622,1989.47338,1849,31.803,64.058,66.1,0.091
1989,19890622,1989.47338,1849,31.803,64.058,84.8,0.146
1989,19890622,1989.47338,1849,31.803,64.058,98.2,0.257
1989,19890622,1989.47338,1849,31.803,64.058,111.9,0.318
1989,19890622,1989.47338,1849,31.803,64.058,148.1,0.111
1989,19890622,1989.47338,1849,31.803,64.058,199.3,0.021
1989,19890622,1989.47338,1849,31.803,64.058,250.5,0.011
1989,19890720,1989.54909,1000,31.962,64.25,0.9,0.033
1989,19890720,1989.54909,1000,31.962,64.25,25,0.037
1989,19890720,1989.54909,1000,31.962,64.25,75.7,0.092
1989,19890720,1989.54909,1000,31.962,64.25,91.2,0.169
1989,19890720,1989.54909,1000,31.962,64.25,99.9,0.245
1989,19890720,1989.54909,1000,31.962,64.25,107.3,0.224
1989,19890720,1989.54909,1000,31.962,64.25,116.9,0.206
1989,19890720,1989.54909,1000,31.962,64.25,123.4,0.184
1989,19890720,1989.54909,1000,31.962,64.25,126,0.174
1989,19890720,1989.54909,1000,31.962,64.25,135.4,0.148
1989,19890720,1989.54909,1000,31.962,64.25,150.5,0.108
1989,19890720,1989.54909,1000,31.962,64.25,190.3,0.014
1989,19890817,1989.62546,700,31.433,64.067,1,0.033
1989,19890817,1989.62546,700,31.433,64.067,20,0.042
1989,19890817,1989.62546,700,31.433,64.067,40,0.053
1989,19890817,1989.62546,700,31.433,64.067,60,0.079
1989,19890817,1989.62546,700,31.433,64.067,70,0.094
1989,19890817,1989.62546,700,31.433,64.067,90,0.242
1989,19890817,1989.62546,700,31.433,64.067,100,0.235
1989,19890817,1989.62546,700,31.433,64.067,120,0.134
1989,19890817,1989.62546,700,31.433,64.067,150,0.035
1989,19890817,1989.62546,700,31.433,64.067,200,0.01
1989,19890817,1989.62546,700,31.433,64.067,250,0.008
1989,19891020,1989.80188,1630,31.915,64.193,2.8,0.122
1989,19891020,1989.80188,1630,31.915,64.193,5.6,0.13
1989,19891020,1989.80188,1630,31.915,64.193,26.6,0.057
1989,19891020,1989.80188,1630,31.915,64.193,51.1,0.083
1989,19891020,1989.80188,1630,31.915,64.193,74.5,0.185
1989,19891020,1989.80188,1630,31.915,64.193,85.3,0.233
1989,19891020,1989.80188,1630,31.915,64.193,90.2,0.277
1989,19891020,1989.80188,1630,31.915,64.193,101.6,0.248
1989,19891020,1989.80188,1630,31.915,64.193,116.8,0.185
1989,19891020,1989.80188,1630,31.915,64.193,151.3,0.086
1989,19891020,1989.80188,1630,31.915,64.193,200.9,0.017
1989,19891020,1989.80188,1630,31.915,64.193,250.7,0.008
1989,19891128,1989.90685,0,31.655,64.114,2.7,0.12
1989,19891128,1989.90685,0,31.655,64.114,9.9,0.121
1989,19891128,1989.90685,0,31.655,64.114,20.1,0.119
1989,19891128,1989.90685,0,31.655,64.114,41.4,0.123
1989,19891128,1989.90685,0,31.655,64.114,61.5,0.122
1989,19891128,1989.90685,0,31.655,64.114,81.1,0.124
1989,19891128,1989.90685,0,31.655,64.114,90.2,0.273
1989,19891128,1989.90685,0,31.655,64.114,100.6,0.297
1989,19891128,1989.90685,0,31.655,64.114,120.9,0.085
1989,19891128,1989.90685,0,31.655,64.114,139.9,0.044
1989,19891128,1989.90685,0,31.655,64.114,175.8,0.018
1989,19891128,1989.90685,0,31.655,64.114,227,0.012
1989,19891219,1989.96695,2230,31.734,64.175,2.3,0.153
1989,19891219,1989.96695,2230,31.734,64.175,20.7,0.165
1989,19891219,1989.96695,2230,31.734,64.175,40.2,0.165
1989,19891219,1989.96695,2230,31.734,64.175,60.3,0.174
1989,19891219,1989.96695,2230,31.734,64.175,90,0.179
1989,19891219,1989.96695,2230,31.734,64.175,100.2,0.208
1989,19891219,1989.96695,2230,31.734,64.175,108.1,0.189
1989,19891219,1989.96695,2230,31.734,64.175,119.8,0.198
1989,19891219,1989.96695,2230,31.734,64.175,139.7,0.101
1989,19891219,1989.96695,2230,31.734,64.175,168.9,0.032
1989,19891219,1989.96695,2230,31.734,64.175,199.2,0.02
1989,19891219,1989.96695,2230,31.734,64.175,250.8,0.019
1990,19900117,1990.04499,1005,31.913,64.405,2.6,0.079
1990,19900117,1990.04499,1005,31.913,64.405,19.6,0.075
1990,19900117,1990.04499,1005,31.913,64.405,40.1,0.08
1990,19900117,1990.04499,1005,31.913,64.405,60.7,0.078
1990,19900117,1990.04499,1005,31.913,64.405,80.1,0.109
1990,19900117,1990.04499,1005,31.913,64.405,90.4,0.132
1990,19900117,1990.04499,1005,31.913,64.405,99.8,0.118
1990,19900117,1990.04499,1005,31.913,64.405,120.3,0.104
1990,19900117,1990.04499,1005,31.913,64.405,139.5,0.066
1990,19900117,1990.04499,1005,31.913,64.405,161.5,0.026
1990,19900117,1990.04499,1005,31.913,64.405,200,0.008
1990,19900117,1990.04499,1005,31.913,64.405,250.1,0.011
1990,19900131,1990.08409,1636,31.909,64.239,0.7,0.048
1990,19900131,1990.08409,1636,31.909,64.239,18.7,0.048
1990,19900131,1990.08409,1636,31.909,64.239,39.6,0.057
1990,19900131,1990.08409,1636,31.909,64.239,58,0.085
1990,19900131,1990.08409,1636,31.909,64.239,79,0.097
1990,19900131,1990.08409,1636,31.909,64.239,98.9,0.158
1990,19900131,1990.08409,1636,31.909,64.239,109.5,0.182
1990,19900131,1990.08409,1636,31.909,64.239,136.8,0.077
1990,19900131,1990.08409,1636,31.909,64.239,160.5,0.051
1990,19900131,1990.08409,1636,31.909,64.239,201.2,0.016
1990,19900131,1990.08409,1636,31.909,64.239,250,0.003
1990,19900216,1990.12795,1650,32,64.311,2,0.095
1990,19900216,1990.12795,1650,32,64.311,21,0.1
1990,19900216,1990.12795,1650,32,64.311,41,0.115
1990,19900216,1990.12795,1650,32,64.311,61,0.129
1990,19900216,1990.12795,1650,32,64.311,82,0.127
1990,19900216,1990.12795,1650,32,64.311,102,0.136
1990,19900216,1990.12795,1650,32,64.311,122,0.136
1990,19900216,1990.12795,1650,32,64.311,132,0.126
1990,19900216,1990.12795,1650,32,64.311,142,0.112
1990,19900216,1990.12795,1650,32,64.311,162,0.09
1990,19900216,1990.12795,1650,32,64.311,202,0.019
1990,19900216,1990.12795,1650,32,64.311,222,0.005
1990,19900222,1990.14415,1445,31.828,64.258,1,0.118
1990,19900222,1990.14415,1445,31.828,64.258,20,0.116
1990,19900222,1990.14415,1445,31.828,64.258,41.2,0.13
1990,19900222,1990.14415,1445,31.828,64.258,61.8,0.117
1990,19900222,1990.14415,1445,31.828,64.258,72.1,0.124
1990,19900222,1990.14415,1445,31.828,64.258,82.4,0.127
1990,19900222,1990.14415,1445,31.828,64.258,103,0.141
1990,19900222,1990.14415,1445,31.828,64.258,123.6,0.133
1990,19900222,1990.14415,1445,31.828,64.258,144.2,0.137
1990,19900222,1990.14415,1445,31.828,64.258,164.8,0.061
1990,19900222,1990.14415,1445,31.828,64.258,206,0.023
1990,19900222,1990.14415,1445,31.828,64.258,257.5,0.011
1990,19900301,1990.16274,935,31.922,64.001,1.7,0.113
1990,19900301,1990.16274,935,31.922,64.001,20.4,0.113
1990,19900301,1990.16274,935,31.922,64.001,40.9,0.126
1990,19900301,1990.16274,935,31.922,64.001,59.9,0.126
1990,19900301,1990.16274,935,31.922,64.001,80.5,0.13
1990,19900301,1990.16274,935,31.922,64.001,90.5,0.131
1990,19900301,1990.16274,935,31.922,64.001,100.4,0.131
1990,19900301,1990.16274,935,31.922,64.001,120.9,0.137
1990,19900301,1990.16274,935,31.922,64.001,142,0.114
1990,19900301,1990.16274,935,31.922,64.001,161.3,0.039
1990,19900301,1990.16274,935,31.922,64.001,201.6,0.02
1990,19900301,1990.16274,935,31.922,64.001,252.7,0.006
1990,19900313,1990.19606,1330,31.834,64.054,2,0.104
1990,19900313,1990.19606,1330,31.834,64.054,10,0.103
1990,19900313,1990.19606,1330,31.834,64.054,30.2,0.116
1990,19900313,1990.19606,1330,31.834,64.054,49.1,0.186
1990,19900313,1990.19606,1330,31.834,64.054,59.3,0.164
1990,19900313,1990.19606,1330,31.834,64.054,65.4,0.211
1990,19900313,1990.19606,1330,31.834,64.054,72,0.232
1990,19900313,1990.19606,1330,31.834,64.054,80.7,0.242
1990,19900313,1990.19606,1330,31.834,64.054,99.9,0.212
1990,19900313,1990.19606,1330,31.834,64.054,121.7,0.057
1990,19900313,1990.19606,1330,31.834,64.054,201.2,0.013
1990,19900313,1990.19606,1330,31.834,64.054,250.4,0.011
1990,19900402,1990.25109,1532,32.133,64.677,0.6,0.081
1990,19900402,1990.25109,1532,32.133,64.677,18.5,0.128
1990,19900402,1990.25109,1532,32.133,64.677,38.6,0.162
1990,19900402,1990.25109,1532,32.133,64.677,40,0.22
1990,19900402,1990.25109,1532,32.133,64.677,59.2,0.467
1990,19900402,1990.25109,1532,32.133,64.677,80.9,0.352
1990,19900402,1990.25109,1532,32.133,64.677,89.2,0.284
1990,19900402,1990.25109,1532,32.133,64.677,100.5,0.173
1990,19900402,1990.25109,1532,32.133,64.677,120.9,0.068
1990,19900402,1990.25109,1532,32.133,64.677,158.9,0.036
1990,19900402,1990.25109,1532,32.133,64.677,200.2,0.016
1990,19900402,1990.25109,1532,32.133,64.677,248.4,0.017
1990,19900418,1990.29483,1445,31.922,64.571,1.7,0.085
1990,19900418,1990.29483,1445,31.922,64.571,11.3,0.095
1990,19900418,1990.29483,1445,31.922,64.571,20.5,0.086
1990,19900418,1990.29483,1445,31.922,64.571,27.3,0.112
1990,19900418,1990.29483,1445,31.922,64.571,49.5,0.205
1990,19900418,1990.29483,1445,31.922,64.571,70.4,0.34
1990,19900418,1990.29483,1445,31.922,64.571,79.6,0.218
1990,19900418,1990.29483,1445,31.922,64.571,90.3,0.026
1990,19900418,1990.29483,1445,31.922,64.571,101,0.052
1990,19900418,1990.29483,1445,31.922,64.571,151.7,0.035
1990,19900418,1990.29483,1445,31.922,64.571,182.2,0.044
1990,19900418,1990.29483,1445,31.922,64.571,252.2,0.005
1990,19900509,1990.35263,1700,31.878,64.399,1.6,0.033
1990,19900509,1990.35263,1700,31.878,64.399,19.7,0.033
1990,19900509,1990.35263,1700,31.878,64.399,39.8,0.041
1990,19900509,1990.35263,1700,31.878,64.399,58.3,0.077
1990,19900509,1990.35263,1700,31.878,64.399,79.5,0.12
1990,19900509,1990.35263,1700,31.878,64.399,102.6,0.158
1990,19900509,1990.35263,1700,31.878,64.399,111.7,0.17
1990,19900509,1990.35263,1700,31.878,64.399,141.5,0.057
1990,19900509,1990.35263,1700,31.878,64.399,162,0.009
1990,19900509,1990.35263,1700,31.878,64.399,180.9,0.003
1990,19900509,1990.35263,1700,31.878,64.399,200.6,0.001
1990,19900622,1990.47309,1615,31.891,64.191,1.3,0.024
1990,19900622,1990.47309,1615,31.891,64.191,10.5,0.03
1990,19900622,1990.47309,1615,31.891,64.191,19.9,0.024
1990,19900622,1990.47309,1615,31.891,64.191,40.2,0.043
1990,19900622,1990.47309,1615,31.891,64.191,59.8,0.085
1990,19900622,1990.47309,1615,31.891,64.191,79.6,0.109
1990,19900622,1990.47309,1615,31.891,64.191,100.4,0.216
1990,19900622,1990.47309,1615,31.891,64.191,108.9,0.146
1990,19900622,1990.47309,1615,31.891,64.191,141.1,0.055
1990,19900622,1990.47309,1615,31.891,64.191,160.1,0.016
1990,19900622,1990.47309,1615,31.891,64.191,199.6,0.002
1990,19900622,1990.47309,1615,31.891,64.191,251,0.001
1990,19900718,1990.54344,830,31.9,64.475,3.2,0.024
1990,19900718,1990.54344,830,31.9,64.475,11.3,0.034
1990,19900718,1990.54344,830,31.9,64.475,19,-999
1990,19900718,1990.54344,830,31.9,64.475,41.4,0.093
1990,19900718,1990.54344,830,31.9,64.475,60.5,0.058
1990,19900718,1990.54344,830,31.9,64.475,80.9,0.054
1990,19900718,1990.54344,830,31.9,64.475,101.2,0.132
1990,19900718,1990.54344,830,31.9,64.475,121.7,0.054
1990,19900718,1990.54344,830,31.9,64.475,140.2,0.049
1990,19900718,1990.54344,830,31.9,64.475,160.1,0.009
1990,19900718,1990.54344,830,31.9,64.475,190.2,0.001
1990,19900718,1990.54344,830,31.9,64.475,251.4,0.001
1990,19900814,1990.61809,1430,31.988,64.12,1.7,0.02
1990,19900814,1990.61809,1430,31.988,64.12,9.8,0.035
1990,19900814,1990.61809,1430,31.988,64.12,21.6,0.019
1990,19900814,1990.61809,1430,31.988,64.12,38.9,0.028
1990,19900814,1990.61809,1430,31.988,64.12,59.2,0.041
1990,19900814,1990.61809,1430,31.988,64.12,69.6,0.051
1990,19900814,1990.61809,1430,31.988,64.12,91,0.082
1990,19900814,1990.61809,1430,31.988,64.12,104.4,0.115
1990,19900814,1990.61809,1430,31.988,64.12,117.5,0.162
1990,19900814,1990.61809,1430,31.988,64.12,150.5,0.038
1990,19900814,1990.61809,1430,31.988,64.12,198,0.012
1990,19900911,1990.69481,1430,31.971,64.097,2.9,0.021
1990,19900911,1990.69481,1430,31.971,64.097,9.5,0.024
1990,19900911,1990.69481,1430,31.971,64.097,19.3,0.024
1990,19900911,1990.69481,1430,31.971,64.097,39.9,0.042
1990,19900911,1990.69481,1430,31.971,64.097,60.1,0.062
1990,19900911,1990.69481,1430,31.971,64.097,85.4,0.093
1990,19900911,1990.69481,1430,31.971,64.097,110.6,0.116
1990,19900911,1990.69481,1430,31.971,64.097,112.7,0.1
1990,19900911,1990.69481,1430,31.971,64.097,122.3,0.082
1990,19900911,1990.69481,1430,31.971,64.097,143.1,0.024
1990,19900911,1990.69481,1430,31.971,64.097,199.6,0.004
1990,19900911,1990.69481,1430,31.971,64.097,251,0.001
1990,19901015,1990.78764,1145,31.843,64.205,2.3,0.04
1990,19901015,1990.78764,1145,31.843,64.205,9.4,0.038
1990,19901015,1990.78764,1145,31.843,64.205,23.1,0.045
1990,19901015,1990.78764,1145,31.843,64.205,49.1,0.077
1990,19901015,1990.78764,1145,31.843,64.205,69.2,0.101
1990,19901015,1990.78764,1145,31.843,64.205,79.7,0.115
1990,19901015,1990.78764,1145,31.843,64.205,101.6,0.116
1990,19901015,1990.78764,1145,31.843,64.205,119.5,0.074
1990,19901015,1990.78764,1145,31.843,64.205,139.6,0.033
1990,19901015,1990.78764,1145,31.843,64.205,160.7,0.019
1990,19901015,1990.78764,1145,31.843,64.205,201,0.003
1990,19901105,1990.8455,1435,31.841,64.172,2.1,0.063
1990,19901105,1990.8455,1435,31.841,64.172,10.2,0.063
1990,19901105,1990.8455,1435,31.841,64.172,20.6,0.061
1990,19901105,1990.8455,1435,31.841,64.172,40.3,0.079
1990,19901105,1990.8455,1435,31.841,64.172,71.1,0.201
1990,19901105,1990.8455,1435,31.841,64.172,82.7,0.209
1990,19901105,1990.8455,1435,31.841,64.172,100.2,0.162
1990,19901105,1990.8455,1435,31.841,64.172,121.7,0.069
1990,19901105,1990.8455,1435,31.841,64.172,140,0.038
1990,19901105,1990.8455,1435,31.841,64.172,159.6,0.019
1990,19901105,1990.8455,1435,31.841,64.172,199.8,0.003
1990,19901105,1990.8455,1435,31.841,64.172,250.9,0.001
1990,19901204,1990.92504,1520,31.872,64.417,2,0.049
1990,19901204,1990.92504,1520,31.872,64.417,10.1,0.054
1990,19901204,1990.92504,1520,31.872,64.417,19.3,0.068
1990,19901204,1990.92504,1520,31.872,64.417,39.6,0.109
1990,19901204,1990.92504,1520,31.872,64.417,70.2,0.147
1990,19901204,1990.92504,1520,31.872,64.417,81.7,0.15
1990,19901204,1990.92504,1520,31.872,64.417,99.6,0.132
1990,19901204,1990.92504,1520,31.872,64.417,120.7,0.052
1990,19901204,1990.92504,1520,31.872,64.417,140.6,0.012
1990,19901204,1990.92504,1520,31.872,64.417,162.2,0.002
1991,19910115,1991.04017,1553,31.704,64.126,3.1,0.146
1991,19910115,1991.04017,1553,31.704,64.126,10.4,0.099
1991,19910115,1991.04017,1553,31.704,64.126,20.3,0.155
1991,19910115,1991.04017,1553,31.704,64.126,40.7,0.189
1991,19910115,1991.04017,1553,31.704,64.126,89.8,0.129
1991,19910115,1991.04017,1553,31.704,64.126,101.2,0.082
1991,19910115,1991.04017,1553,31.704,64.126,109.3,0.056
1991,19910115,1991.04017,1553,31.704,64.126,142.1,0.017
1991,19910115,1991.04017,1553,31.704,64.126,151,0.007
1991,19910115,1991.04017,1553,31.704,64.126,170.3,0.003
1991,19910115,1991.04017,1553,31.704,64.126,199.9,0.001
1991,19910115,1991.04017,1553,31.704,64.126,250.6,0.002
1991,19910130,1991.08134,1633,31.996,64.111,9.8,-999
1991,19910130,1991.08134,1633,31.996,64.111,19.8,-999
1991,19910130,1991.08134,1633,31.996,64.111,40.1,-999
1991,19910130,1991.08134,1633,31.996,64.111,59.6,-999
1991,19910130,1991.08134,1633,31.996,64.111,88.9,-999
1991,19910130,1991.08134,1633,31.996,64.111,99.3,-999
1991,19910130,1991.08134,1633,31.996,64.111,110.1,-999
1991,19910130,1991.08134,1633,31.996,64.111,139.3,-999
1991,19910130,1991.08134,1633,31.996,64.111,150.7,-999
1991,19910130,1991.08134,1633,31.996,64.111,170.4,-999
1991,19910211,1991.11423,1640,31.746,64.147,2.4,0.102
1991,19910211,1991.11423,1640,31.746,64.147,9.7,0.094
1991,19910211,1991.11423,1640,31.746,64.147,19.9,0.102
1991,19910211,1991.11423,1640,31.746,64.147,39.8,0.108
1991,19910211,1991.11423,1640,31.746,64.147,50.5,0.135
1991,19910211,1991.11423,1640,31.746,64.147,70.1,0.175
1991,19910211,1991.11423,1640,31.746,64.147,99.6,0.135
1991,19910211,1991.11423,1640,31.746,64.147,122,0.102
1991,19910211,1991.11423,1640,31.746,64.147,148.9,0.03
1991,19910211,1991.11423,1640,31.746,64.147,184.7,0.007
1991,19910211,1991.11423,1640,31.746,64.147,199.2,0.007
1991,19910211,1991.11423,1640,31.746,64.147,248.9,0.001
1991,19910220,1991.13875,1525,31.792,64.16,1.4,0.137
1991,19910220,1991.13875,1525,31.792,64.16,9.5,0.12
1991,19910220,1991.13875,1525,31.792,64.16,18.5,0.161
1991,19910220,1991.13875,1525,31.792,64.16,39.4,0.164
1991,19910220,1991.13875,1525,31.792,64.16,91.6,0.175
1991,19910220,1991.13875,1525,31.792,64.16,99.2,0.204
1991,19910220,1991.13875,1525,31.792,64.16,110.6,0.137
1991,19910220,1991.13875,1525,31.792,64.16,139.7,0.149
1991,19910220,1991.13875,1525,31.792,64.16,149.3,0.114
1991,19910220,1991.13875,1525,31.792,64.16,171.9,0.11
1991,19910220,1991.13875,1525,31.792,64.16,200.8,0.025
1991,19910220,1991.13875,1525,31.792,64.16,252.2,0.003
1991,19910314,1991.19865,1210,31.807,64.241,1,0.134
1991,19910314,1991.19865,1210,31.807,64.241,20,0.105
1991,19910314,1991.19865,1210,31.807,64.241,40,0.137
1991,19910314,1991.19865,1210,31.807,64.241,60,0.137
1991,19910314,1991.19865,1210,31.807,64.241,80,0.155
1991,19910314,1991.19865,1210,31.807,64.241,100,0.082
1991,19910314,1991.19865,1210,31.807,64.241,120,0.12
1991,19910314,1991.19865,1210,31.807,64.241,140,0.085
1991,19910321,1991.21739,823,31.747,64.192,9.1,0.206
1991,19910321,1991.21739,823,31.747,64.192,20.5,0.181
1991,19910321,1991.21739,823,31.747,64.192,39.2,0.181
1991,19910321,1991.21739,823,31.747,64.192,58.4,0.148
1991,19910321,1991.21739,823,31.747,64.192,81.3,0.148
1991,19910321,1991.21739,823,31.747,64.192,99.7,0.157
1991,19910321,1991.21739,823,31.747,64.192,120.3,0.172
1991,19910321,1991.21739,823,31.747,64.192,151.4,0.181
1991,19910321,1991.21739,823,31.747,64.192,169.8,0.105
1991,19910321,1991.21739,823,31.747,64.192,200.1,0.011
1991,19910321,1991.21739,823,31.747,64.192,247.4,0.004
1991,19910405,1991.25931,1532,31.683,64.289,0.9,0.134
1991,19910405,1991.25931,1532,31.683,64.289,9.4,0.174
1991,19910405,1991.25931,1532,31.683,64.289,21.2,0.239
1991,19910405,1991.25931,1532,31.683,64.289,39.4,0.206
1991,19910405,1991.25931,1532,31.683,64.289,59.3,0.247
1991,19910405,1991.25931,1532,31.683,64.289,79.5,0.206
1991,19910405,1991.25931,1532,31.683,64.289,99.4,0.255
1991,19910405,1991.25931,1532,31.683,64.289,120.9,0.148
1991,19910405,1991.25931,1532,31.683,64.289,152.1,0.123
1991,19910405,1991.25931,1532,31.683,64.289,170.3,0.094
1991,19910405,1991.25931,1532,31.683,64.289,200.1,0.026
1991,19910405,1991.25931,1532,31.683,64.289,252.3,0.015
1991,19910416,1991.28927,1400,31.77,64.139,2,0.082
1991,19910416,1991.28927,1400,31.77,64.139,19.8,0.137
1991,19910416,1991.28927,1400,31.77,64.139,41.3,0.167
1991,19910416,1991.28927,1400,31.77,64.139,49.9,0.233
1991,19910416,1991.28927,1400,31.77,64.139,59.4,0.23
1991,19910416,1991.28927,1400,31.77,64.139,79.3,0.247
1991,19910416,1991.28927,1400,31.77,64.139,90.2,0.172
1991,19910416,1991.28927,1400,31.77,64.139,99.4,0.189
1991,19910416,1991.28927,1400,31.77,64.139,123.7,0.088
1991,19910416,1991.28927,1400,31.77,64.139,148.8,0.076
1991,19910416,1991.28927,1400,31.77,64.139,199.1,0.008
1991,19910416,1991.28927,1400,31.77,64.139,251.7,0.002
1991,19910513,1991.36369,1755,31.74,64.121,1.8,0.034
1991,19910513,1991.36369,1755,31.74,64.121,9.5,0.037
1991,19910513,1991.36369,1755,31.74,64.121,19.9,0.06
1991,19910513,1991.36369,1755,31.74,64.121,47.5,0.12
1991,19910513,1991.36369,1755,31.74,64.121,80.9,0.288
1991,19910513,1991.36369,1755,31.74,64.121,88.6,0.111
1991,19910513,1991.36369,1755,31.74,64.121,99.4,0.091
1991,19910513,1991.36369,1755,31.74,64.121,119.7,0.041
1991,19910513,1991.36369,1755,31.74,64.121,140.8,0.013
1991,19910513,1991.36369,1755,31.74,64.121,161.9,0.018
1991,19910513,1991.36369,1755,31.74,64.121,202.4,0.011
1991,19910513,1991.36369,1755,31.74,64.121,251.1,0.01
1991,19910619,1991.46506,1755,31.695,64.068,4.4,0.024
1991,19910619,1991.46506,1755,31.695,64.068,9.5,0.024
